title|media|date|datetime|desc|link|img|site
Petrobras vai ao TCU para recuperar dinheiro desviado pela Odebrecht|VEJA|5/01/2022||"A Petrobras acionou o TCU para cobrar a restituição de dinheiro desviado 
pela Odebrecht em contratos de 2005, durante o primeiro governo Lula."|https://veja.abril.com.br/coluna/radar/petrobras-vai-ao-tcu-para-recuperar-dinheiro-desviado-pela-odebrecht/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==|
Governo federal vai levar R$ 17,7 bilhões em dividendos da Petrobras||6 de mai.||bookmark_border|news.google.com/./articles/CAIiEAiv4s-ewm2UkV4EIvQYV_oqGQgEKhAIACoHCAowos6mCzCK2b4DMKqTsgc?uo=CAUicmh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vZ292ZXJuby1mZWRlcmFsLXZhaS1sZXZhci1yLTE3Ny1iaWxob2VzLWVtLWRpdmlkZW5kb3MtZGEtcGV0cm9icmFzL9IBAA&hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/sT9Exbz7f0DnfFL8J3L3lvXJkaZK_wBhEE-hu_DJIF2fox4TiXsYp9XAExTRh3CnT4-XjWAqXoVDwR5gaYsS4dUdMwjWpKkAYCqaN9fg6HOOxKPtp0a6hogBFW-d5F9LHIqFeKCrXHmyef693ZvsUN7Je7QAeh3AjZALLWFE2zBVBOuj0DoNYag1=s0-w100-h100-dcDROK7ZmqsSsC|VC S/A
Ações da Petrobras despencam 7% com incerteza sobre política de preços||7 de mar.||bookmark_border|news.google.com/./articles/CAIiEOL771XmGKPZIw8-3tuK5vsqGQgEKhAIACoHCAowos6mCzCK2b4DMKqTsgc?uo=CAUidWh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vYWNvZXMtZGEtcGV0cm9icmFzLWRlc3BlbmNhbS03LWNvbS1pbmNlcnRlemEtc29icmUtcG9saXRpY2EtZGUtcHJlY29zL9IBAA&hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/pI18dQNgUX6Ed4i3OiKotjZcDjOcbgfxUBNGGBcGzpy7BjX_-L7jHlFov348jfsYNLJ0ZcmMA98Hl94qxZALE09pHpPiNEIxFVE_BEYUP4W3TWzkMdvjUt8HpYKP9fzwkbZD0t8rlO6GDCriY1VPg6WpBr4=s0-w100-h100-dchTCMziEpLpAB|VC S/A
Analistas reforçam recomendação de compra para as ações da Petrobras. Mas cuidado||30 de mar.||bookmark_border|news.google.com/./articles/CAIiEKyFCWDiFbzlD4Mg4jYyuIgqGQgEKhAIACoHCAowos6mCzCK2b4DMKqTsgc?uo=CAUigAFodHRwczovL3ZvY2VzYS5hYnJpbC5jb20uYnIvbWVyY2Fkby1maW5hbmNlaXJvL2FuYWxpc3Rhcy1yZWZvcmNhbS1yZWNvbWVuZGFjYW8tZGUtY29tcHJhLXBhcmEtYXMtYWNvZXMtZGEtcGV0cm9icmFzLW1hcy1jdWlkYWRvL9IBAA&hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/rLfSo6KoNSQuBfTEiczicwznL1ZZgav7sce2EQTF2NHZL_DAmU-sjO8Ou88Lh5q-w6sKakGNubkbUov7wbLW68Gzg7_YEfJYlxmkiE9r0RFCOtUA-jFovy9G_H__XjQFkGzfcGpyhOQV3hlKz9m5CmCZpaY6c1xR6m7SOA_7RD4-fNuyapGufeuUaA=s0-w100-h100-dcATGKpbIF|VC S/A
Prepare o bolso: Petrobras (PETR4) aumenta preço da gasolina em 19% a partir de amanhã; diesel vai subir 25%||10 de mar.||bookmark_border|news.google.com/./articles/CAIiEKP01xY8JKLJeOFYY0zClgcqGQgEKhAIACoHCAowpcyPCzCshKMDMLXjrwY?uo=CAUiV2h0dHBzOi8vd3d3LnNldWRpbmhlaXJvLmNvbS8yMDIyL2Vjb25vbWlhL3BldHJvYnJhcy1wZXRyNC1hdW1lbnRhLWdhc29saW5hLWRpZXNlbC12dmthL9IBAA&hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/mF6RCzhxQKNa4z2GODuJgwhw4pTViSqC927uCXQ61hRyKg0IN_Pn-Wbh6TSP_xq_fn96hYJWmPaZQVHkGtG2o7s7QL3Mjsee_2tcLvfrP0Q1go9r9w=s0-w100-h100-dcATCOB6oG|Seu Dinheiro
Presidente do Flamengo é indicado pelo governo para chefiar Conselho da Petrobras||6 de mar.||bookmark_border|news.google.com/./articles/CBMidGh0dHBzOi8vd3d3LmVzcG4uY29tLmJyL2Z1dGVib2wvYXJ0aWdvL18vaWQvMTAwMjkzMDAvcHJlc2lkZW50ZS1mbGFtZW5nby1pbmRpY2Fkby1nb3Zlcm5vLWNoZWZpYXItY29uc2VsaG8tcGV0cm9icmFz0gGBAWh0dHBzOi8vd3d3LmVzcG4uY29tLmJyL2Z1dGVib2wvYXJ0aWdvL18vaWQvMTAwMjkzMDAvcHJlc2lkZW50ZS1mbGFtZW5nby1pbmRpY2Fkby1nb3Zlcm5vLWNoZWZpYXItY29uc2VsaG8tcGV0cm9icmFzP3BsYXRmb3JtPWFtcA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/qKHbsL5Rc9yGtcshSBTdHAelNfOx4qgeBB60c8Mu1UIkJX6SKijWKZ9LtL3sns6WAGGwqLg02tX_fbTAXVCkoVqriRErkq1Ept8gcaGGFUGC31gjQfSLDrwr=s0-w100-h100-dcgWWEzaEI|ESPN.com.br
Gabarito Extraoficial Petrobras – Conhecimentos Básicos||20 de fev.||bookmark_border|news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LmVzdHJhdGVnaWFjb25jdXJzb3MuY29tLmJyL2Jsb2cvZ2FiYXJpdG8tZXh0cmFvZmljaWFsLXBldHJvYnJhcy1jb25oZWNpbWVudG9zLWJhc2ljb3Mv0gFmaHR0cHM6Ly93d3cuZXN0cmF0ZWdpYWNvbmN1cnNvcy5jb20uYnIvYmxvZy9nYWJhcml0by1leHRyYW9maWNpYWwtcGV0cm9icmFzLWNvbmhlY2ltZW50b3MtYmFzaWNvcy9hbXAv?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/tSOGCr5B0xeXimBww18GrsCCNrAUohCP4XtVna5xCm0p_LsUFXM0HQBwjghrTSs6RBUWdegzrH0mAFHz38Dl_y96z-IsUm9m0GOe8Qt5bFbCtAxOf7LVqADSPcHc9XDhcLAveA=s0-w100-h100-dcAZCOZbYG|Estratégia Concursos
"Bolsonaro critica novo reajuste da Petrobras, mas diz que não vai mudar política de preços | NSC Tot"||12 de mar.||bookmark_border|news.google.com/./articles/CBMifmh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9ib2xzb25hcm8tY3JpdGljYS1ub3ZvLXJlYWp1c3RlLWRhLXBldHJvYnJhcy1tYXMtZGl6LXF1ZS1uYW8tdmFpLW11ZGFyLXBvbGl0aWNhLWRlLXByZWNvc9IBhAFodHRwczovL3d3dy5uc2N0b3RhbC5jb20uYnIvbm90aWNpYXMvYm9sc29uYXJvLWNyaXRpY2Etbm92by1yZWFqdXN0ZS1kYS1wZXRyb2JyYXMtbWFzLWRpei1xdWUtbmFvLXZhaS1tdWRhci1wb2xpdGljYS1kZS1wcmVjb3M_YW1wPTE?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/govi3jkLOkiiXVuQJ0vaIrFVux9Phjr3CteD2v3qa5SXRuikflR3qVnV2EG9HFzpbXZgEQqYOp7bT3QfxQ1ejqQo5Pae0gYniKWJ1H3mgStf11hRu6dYwYqchd7LjQRm9l4pCxnAsIkNkUrTZQLgtGQ04_XUQT-zfIh6pgAy705l2e8RHjNGrTsGH0SeLBnX_il1UfoJ-za-cl_ewKn8FkbKYjTk1babEHUtenorhN9cb8XtwSu0-ckMUdLwiIljao0cdjIl4sVoBNFCXaZwQ9Rr4t0xM7cRDbvQXba0bxUpz-ziVuM6nqn82gUsKeHhHxEqL4XCIXzJ=s0-w100-h100-dcJWaU7CkI|NSC Total
A reta final do petróleo||8 de abr.||bookmark_border|news.google.com/./articles/CAIiEDwkurLbEqTeROnavTQgDTwqGQgEKhAIACoHCAowos6mCzCK2b4DMKqTsgc?uo=CAUiSGh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vYS1yZXRhLWZpbmFsLWRvLXBldHJvbGVvL9IBAA&hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/t8zY5C4O7sL07nWeT4Ijj0sJFiNVLPed_KldrzfRezYbf99oVbOVudUSFYBVIC6PtGNBUkr1goxRKO3Nmc9BPF9IVAhXU_V6Pwxnrsw-1puoGngaxFS4c1k-yL3DEmdmoB4En9JvQtz2_qgYcMmxeMkrPv5ku9FBUjAz=s0-w100-h100-dcAQCEpIarFgkB|VC S/A
Ações da Petrobras ignoram Bolsonaro e sobem mais de 3%||1 de nov. de 2021||bookmark_border|news.google.com/./articles/CBMiZmh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vYWNvZXMtZGEtcGV0cm9icmFzLWlnbm9yYW0tYm9sc29uYXJvLWUtc29iZW0tbWFpcy1kZS0zL9IBamh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vYWNvZXMtZGEtcGV0cm9icmFzLWlnbm9yYW0tYm9sc29uYXJvLWUtc29iZW0tbWFpcy1kZS0zL2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/jtyfNT8o9wqgEJKN3XStv_shfZczVGIwnnKfSvixEBp_RKt4jOyzyHNeoqbQE33aACDcUqhnOoPsgSvtHDwfqpfmpepXIE5ohjROOgHtUz9KMe86lPb3niAF4t1YlJ7PItUqxNMwXkpFSJmk8PT7=s0-w100-h100-dcCTCUxRqqc4gC|VC S/A
Lula: “Quem tem que ganhar com a Petrobras é o povo brasileiro, que a criou”||30 de nov. de 2021||bookmark_border|news.google.com/./articles/CBMiW2h0dHBzOi8vcHQub3JnLmJyL2x1bGEtcXVlbS10ZW0tcXVlLWdhbmhhci1jb20tYS1wZXRyb2JyYXMtZS1vLXBvdm8tYnJhc2lsZWlyby1xdWUtYS1jcmlvdS_SAV9odHRwczovL3B0Lm9yZy5ici9sdWxhLXF1ZW0tdGVtLXF1ZS1nYW5oYXItY29tLWEtcGV0cm9icmFzLWUtby1wb3ZvLWJyYXNpbGVpcm8tcXVlLWEtY3Jpb3UvYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/nEVP7yqS9-TNU6-7hBWZ2khORGF0OtjzpoiMZEYAXdVJTBbNeBbVwA59VgXBQ61E0hbGoui7HNi0QWvXyaPh8raC2_tUYjpIjW5DwOP4W73kbbnwLTf7EijcJavVPg-9tWIytQkBDh041F5LWwV1ZYAaWGPf9nqf7MHsxeH8=s0-w100-h100-dcqVWGziUI|Partido dos Trabalhadores
Petrobras: entre gasolina a R$ 7 e ameaças do governo, vale investir na estatal?||17 de set. de 2021||bookmark_border|news.google.com/./articles/CBMifGh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vcGV0cm9icmFzLWVudHJlLWdhc29saW5hLWEtci03LWUtYW1lYWNhcy1kby1nb3Zlcm5vLXZhbGUtaW52ZXN0aXItbmEtZXN0YXRhbC_SAYABaHR0cHM6Ly92b2Nlc2EuYWJyaWwuY29tLmJyL21lcmNhZG8tZmluYW5jZWlyby9wZXRyb2JyYXMtZW50cmUtZ2Fzb2xpbmEtYS1yLTctZS1hbWVhY2FzLWRvLWdvdmVybm8tdmFsZS1pbnZlc3Rpci1uYS1lc3RhdGFsL2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/JBEBEpH24J35-XEPoYRh5tmqxiiqDa3Y3n7JKn8XRfH24-oPgz2Wyv4dwwOmWme_8q1D23bR_-Wr3ogOvLRUljulfGMZtAxzokd0nJyT6nygZp1jwAEvGie6q8GN0fAmDFgCbwO-iLPEYnWEAWFbuQ70zyR_VUGlBuiJKuSs4U0mmS7J3Atiq7H3hAADYfOQJLahqalT=s0-w100-h100-dcAaCI0cAE|VC S/A
Ex-secretário de Petróleo do MME é indicado para comandar Petrobras||6 de abr.||bookmark_border|news.google.com/./articles/CBMiYGh0dHBzOi8vc2FncmVzb25saW5lLmNvbS5ici9leC1zZWNyZXRhcmlvLWRlLXBldHJvbGVvLWRvLW1tZS1lLWluZGljYWRvLXBhcmEtY29tYW5kYXItcGV0cm9icmFzL9IBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/WbHLCSoT1qdNNPCxiKyK616IWOuVne5nmkfpOb4775b5M4Pnj17fz8jr67ASL8QHo59V9hEDTxXw7yEKFKl6zsDs2oWoSSfNC2FQOMFXoPlmivqaXgnwFkjoMxhgQ4E=s0-w100-h100-dcAZKKS8Fkscsp0z0|Sagres Online
Vale (VALE3), 3R Petroleum (RRRP3) e Petrobras (PETR4) lideraram altas do Ibovespa; Ambev (ABEV3) foi maior baixa||2 de mar.||bookmark_border|news.google.com/./articles/CAIiEHGP6-ewwmi-t4bCd77JWlcqGQgEKhAIACoHCAow4vPyCjCh9NkCMIfhjAc?uo=CAUiVmh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvbWVyY2Fkb3MvaWJvdmVzcGEtaG9qZS1ib2xzYS1kZS12YWxvcmVzLWFvLXZpdm8tMDIwMzIwMjIv0gEA&hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/N5I0CTBSC9yDsgDRg6aAKTAcNZ88oDXj_0C6SSfxmtfl2zp1rAyS7a1k_S_BjFZcUrpAcoFmjfHtSaMnqDY=s0-w100-h100-p-df|InfoMoney
"Petrobras aumenta preço do gás natural em 19% a partir de domingo | NSC Total"||29 de abr.||bookmark_border|news.google.com/./articles/CBMiZWh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9wZXRyb2JyYXMtYXVtZW50YS1wcmVjby1kby1nYXMtbmF0dXJhbC1lbS0xOS1hLXBhcnRpci1kZS1kb21pbmdv0gFraHR0cHM6Ly93d3cubnNjdG90YWwuY29tLmJyL25vdGljaWFzL3BldHJvYnJhcy1hdW1lbnRhLXByZWNvLWRvLWdhcy1uYXR1cmFsLWVtLTE5LWEtcGFydGlyLWRlLWRvbWluZ28_YW1wPTE?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/u1nN8Bl-IR94Dczk6R1D69VLhmmhPJgjvkXoT4mvS7BHSRbBvs8I84-ixyyhaALZkjjuD7kbDaIgoWzzUWJYwSGYkI0dgLyfNLnC7WJwxnORixT45AVMoWURgi7lfrNj7BgKiYHBnAL4fLBadDFm-wZIoeqE5FKw898eqKhOjjPHQYtQql8tUUsy6BuTqcRE9K5VLamG-oXaiuaL_NR0wM2kFed1AGFn8DssvcAH0QOHVJXNcIdMhX2gH_WJP18=s0-w100-h100-dcAaCIEskF|NSC Total
Brasileiro foi gari na Petrobras, quase não pagou passaporte por R$ 3 e hoje enfrenta o Real Madrid na Champions||24 de nov. de 2021||bookmark_border|news.google.com/./articles/CBMinwFodHRwczovL3d3dy5lc3BuLmNvbS5ici9mdXRlYm9sL2FydGlnby9fL2lkLzk1NjcwMzgvY2hhbXBpb25zLWJyYXNpbGVpcm8tZm9pLWdhcmktbmEtcGV0cm9icmFzLXF1YXNlLW5hby1wYWdvdS1wYXNzYXBvcnRlLXBvci1yLTMtZS1ob2plLWVuZnJlbnRhLW8tcmVhbC1tYWRyaWTSAawBaHR0cHM6Ly93d3cuZXNwbi5jb20uYnIvZnV0ZWJvbC9hcnRpZ28vXy9pZC85NTY3MDM4L2NoYW1waW9ucy1icmFzaWxlaXJvLWZvaS1nYXJpLW5hLXBldHJvYnJhcy1xdWFzZS1uYW8tcGFnb3UtcGFzc2Fwb3J0ZS1wb3Itci0zLWUtaG9qZS1lbmZyZW50YS1vLXJlYWwtbWFkcmlkP3BsYXRmb3JtPWFtcA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/0JfiinTxPVSGT57tYCJeVJX3YSVEFhiEBhPh6_v5-9GVb7QJwPhDmMDBfSlVNbxUAogL5yWd4rU_61_B6qiPyhIwjTVOJwdJYahWLXjh4sncKGdLeyFG7gnl=s0-w100-h100-dcoRSEqhEK|ESPN.com.br
"Petrobras vai pagar vale-gás de R$ 100 a partir deste mês; saiba quem tem direito | NSC Total"||9 de dez.||bookmark_border|news.google.com/./articles/CBMidGh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9wZXRyb2JyYXMtdmFpLXBhZ2FyLXZhbGUtZ2FzLWRlLXItMTAwLWEtcGFydGlyLWRlc3RlLW1lcy1zYWliYS1xdWVtLXRlbS1kaXJlaXRv0gF6aHR0cHM6Ly93d3cubnNjdG90YWwuY29tLmJyL25vdGljaWFzL3BldHJvYnJhcy12YWktcGFnYXItdmFsZS1nYXMtZGUtci0xMDAtYS1wYXJ0aXItZGVzdGUtbWVzLXNhaWJhLXF1ZW0tdGVtLWRpcmVpdG8_YW1wPTE?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/bLaD3YR_1RfGXQHVnMjbL2ZNnshmBZHr-9ghfK8n3XO7w20Umdbjm026SFW4B0D7cLc_UGfUYULC6efamXVuB7B3ploIPdvAoxAH6J1ZeIhj_LBm8hbLqz1LIjw4z_O_a1-MrJPBRzngXK3aLBXzW2zx8aJxz9_2gKFcOhluMtZWj75RE07z3r5IjwmbgMZiTl_t0fDgpmGahDhqX_1F9ymUoCYIMD2ZWSsoEeyTqd1aTOios3rpDQfTR9DVP7zHavfEpvHN=s0-w100-h100-dcAQCCRw0F|NSC Total
Especialista fala sobre Petrobrás e alta dos combustíveis||19 de jan.||bookmark_border|news.google.com/./articles/CAIiEIVo0-2nTBmhFAOmD0RenFwqGQgEKhAIACoHCAow1qGjCzCZrLsDML6ugwc?uo=CAUiVGh0dHBzOi8vZ2FyYWdlbTM2MC5jb20uYnIvZXNwZWNpYWxpc3RhLWZhbGEtc29icmUtcGV0cm9icmFzLWUtYWx0YS1kb3MtY29tYnVzdGl2ZWlzL9IBAA&hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/AzTfkZe4VpasuvYkV-RFQzTx6FyFOBSL7WX1Nh1D0aBuA-ik6CrvigJeFVhNile8_Zn8Bp1hhI-e1pGCMxGKTIc850UXZRMrJRbISBjOpOufqkpi6Kdp_U6rqH8_k8a21vVwG9x7=s0-w100-h100-dcGSKKa60E|Garagem 360
"Petrobras recebeu ao menos uma multa por dia pelo Ibama em 2021 | NSC Total"||10 de fev.||bookmark_border|news.google.com/./articles/CBMiZGh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9wZXRyb2JyYXMtcmVjZWJldS1hby1tZW5vcy11bWEtbXVsdGEtcG9yLWRpYS1wZWxvLWliYW1hLWVtLTIwMjHSAWpodHRwczovL3d3dy5uc2N0b3RhbC5jb20uYnIvbm90aWNpYXMvcGV0cm9icmFzLXJlY2ViZXUtYW8tbWVub3MtdW1hLW11bHRhLXBvci1kaWEtcGVsby1pYmFtYS1lbS0yMDIxP2FtcD0x?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/DfqTZM_Y6dTIMzIKBTKJwaBNtMehzhFRAgceZn9AZzxeSTBXgqHDlZJUFHtlB8pedJzJqYpJB18CHVQyKphPta2erPMzMyh367W5yJvDxYSvrndZFOyJ-Hbmp9H059RxT9OzSybfaq6y7beYExtgF3cGfyTR5rctEfQBFyzKRqEYceYnBPU_LipvRlVsc9IZC7iYxpMQ1l3oULjg-Km5iqeH4SUxSZ_2P9vLFJeyNC0sVt2dbcS3FMIJFfpGfAM7lUCq=s0-w100-h100-dcDYCIarkF|NSC Total
"Bolsonaro critica Petrobras em conversas no G20 | NSC Total"||30 de out. de 2021||bookmark_border|news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9ib2xzb25hcm8tY3JpdGljYS1wZXRyb2JyYXMtZW0tY29udmVyc2FzLW5vLWcyMNIBWmh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9ib2xzb25hcm8tY3JpdGljYS1wZXRyb2JyYXMtZW0tY29udmVyc2FzLW5vLWcyMD9hbXA9MQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/i_RIKqEtWg4cqQWdlzovhR_LvAsuiqmc7ifpSPPCIf_xU8gARODy7wt5QYo3jxjZoSnH3CZskUl57Rj8v0vjqewReKeOqanLnwIH-0pSwhISlCxLwP0XeBDM70O2GR9k00FN9CPR6TFvQ-7ptyWMdxZ0ik8nUjvPpVKh8lcnSzd--gf12YeD0oRF42wOj423q56AFvdHDBBFtN1yEwdG_dvgtB2XtcerbS57z-4G6zjWhrfetL_Jg6wFSmBl93s=s0-w100-h100-dcgRGUrRypyOPqmIM|NSC Total
"Petrobras abre concurso com 4,5 mil vagas e salário de R$ 11,7 mil | NSC Total"||17 de dez.||bookmark_border|news.google.com/./articles/CBMiZGh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9wZXRyb2JyYXMtYWJyZS1jb25jdXJzby1jb20tNDUtbWlsLXZhZ2FzLWUtc2FsYXJpby1kZS1yLTExNy1taWzSAWpodHRwczovL3d3dy5uc2N0b3RhbC5jb20uYnIvbm90aWNpYXMvcGV0cm9icmFzLWFicmUtY29uY3Vyc28tY29tLTQ1LW1pbC12YWdhcy1lLXNhbGFyaW8tZGUtci0xMTctbWlsP2FtcD0x?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/-Pnkp7EIMx9Vz3N4m5XoDddU_l63aVuwHhqUiSVLB_z95-NbLdhfC9NzeS5bYbDESweJ7ao04xCQnGve_uiB0pYWySmQRTbiqkXfzRCIwe4_50HG4ewrWaBhnnmsbkhEX20J6xY9w34aIPZ_kjyfA2I7HuJsTm7bHU9_Y1_YuIDCQMy3ThFGvnfL5qhJ-IJ2HWyyziBPbCE-Dfopb4U5wLwYBSaxK3lw1Xq-PXmhU-jeLEmNroGrNAgjEX-y0g=s0-w100-h100-dcreOIj0kE|NSC Total
"Bolsonaro revela vontade de privatizar Petrobras e promete discutir o assunto | NSC Total"||14 de out. de 2021||bookmark_border|news.google.com/./articles/CBMicmh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9ib2xzb25hcm8tcmV2ZWxhLXZvbnRhZGUtZGUtcHJpdmF0aXphci1wZXRyb2JyYXMtZS1wcm9tZXRlLWRpc2N1dGlyLW8tYXNzdW50b9IBeGh0dHBzOi8vd3d3Lm5zY3RvdGFsLmNvbS5ici9ub3RpY2lhcy9ib2xzb25hcm8tcmV2ZWxhLXZvbnRhZGUtZGUtcHJpdmF0aXphci1wZXRyb2JyYXMtZS1wcm9tZXRlLWRpc2N1dGlyLW8tYXNzdW50bz9hbXA9MQ?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/3On3w_uPGYpyCqDLxzJl_92m5h0CJlXQa7yRhLOUD6MPTg48RqryjEBMTSUWyskd8UMw5-k0TordSGknaZB4OQilM0r5ihUWlSyXKKV5L5iOqb2gvmb-kxrg5Ep31_UaaoR00mrDDAiOss-IIZ--VNuV0Dqd1hOnR1HreStODUNgsmZfpOxaZ7gGBKVgIZyLbt_jTYNcvvBhm-sVQRS8omrkNid2NBTNSO-Cy_ioMNLHeRHzsrDP8ON8bD6SVA5oWnjAuMAt7syq_ewAtlTOZKbqMNkvNMv1qk9o=s0-w100-h100-dcgYaGJToF|NSC Total
Nem a alta da gasolina salva ação da Petrobras||5 de jul. de 2021||bookmark_border|news.google.com/./articles/CBMiXmh0dHBzOi8vdm9jZXNhLmFicmlsLmNvbS5ici9tZXJjYWRvLWZpbmFuY2Vpcm8vbmVtLWEtYWx0YS1kYS1nYXNvbGluYS1zYWx2YS1hY2FvLWRhLXBldHJvYnJhcy_SAWJodHRwczovL3ZvY2VzYS5hYnJpbC5jb20uYnIvbWVyY2Fkby1maW5hbmNlaXJvL25lbS1hLWFsdGEtZGEtZ2Fzb2xpbmEtc2FsdmEtYWNhby1kYS1wZXRyb2JyYXMvYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/Wcx3DpzYRtzAn8-1gEIIqkA44_Xr18Hv8c7KOHkt5rH-SWkJEcUEHwx-x5bvEYoMrdaxLDCDI0Wyj7TbY1NHRZEfEYx8bSKSYxPVOwEWIaOlLy-yDuvYHNNWhnFzXEH3AkW-C0XS-a989S0DX3QUN_5vO5zPZbFwqS-SUk8KM0FnFuqaKoupa-2DLjlgIA=s0-w100-h100-dciWKKKqkH|VC S/A
Diretor do Flamengo é alvo de investigação em caso de propina ligado à Petrobras||21 de out. de 2021||bookmark_border|news.google.com/./articles/CBMihAFodHRwczovL3d3dy5lc3BuLmNvbS5ici9mdXRlYm9sL2FydGlnby9fL2lkLzkzOTY3ODEvZGlyZXRvci1kby1mbGFtZW5nby1lLWFsdm8tZGUtaW52ZXN0aWdhY2FvLWVtLWNhc28tZGUtcHJvcGluYS1saWdhZG8tYS1wZXRyb2JyYXPSAZEBaHR0cHM6Ly93d3cuZXNwbi5jb20uYnIvZnV0ZWJvbC9hcnRpZ28vXy9pZC85Mzk2NzgxL2RpcmV0b3ItZG8tZmxhbWVuZ28tZS1hbHZvLWRlLWludmVzdGlnYWNhby1lbS1jYXNvLWRlLXByb3BpbmEtbGlnYWRvLWEtcGV0cm9icmFzP3BsYXRmb3JtPWFtcA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://lh3.googleusercontent.com/proxy/aejA2PkvkMgOCc1wZ1LUdPmq6qb6Jx0TYjU2anMBRdmXcIGxQ-9ZRvid4hmSxIeyhc6UVxIJ-RqzcoCHO9SuU48OHwWF_eaMlrRWdV-BPw-Vxnkfgn7C5hA=s0-w100-h100-dcRUKY9KAI|ESPN.com.br
