title|media|date|desc
Petrobras confirma aumentos de 4% na gasolina e de 2% no diesel a partir de amanhã|Valor Investe|12/08/2020|A Petrobras confirmou há pouco aumento de 4% no preço do litro de gasolina  e de 2% no preço do diesel (modalidades S10 e S500), a partir de amanhã,...
Credit Suisse contrata Ivan Monteiro para banco de investimento|Valor Econômico|12/08/2020|Monteiro ocupou a presidência da Petrobras em 2018 e, antes disso, foi  diretor financeiro e de relações com investidores da estatal.
Por que secretário das privatizações de Bolsonaro deixou governo sem vender estatais|UOL Economia|12/08/2020|Com o veto de Bolsonaro à venda de Petrobras, Caixa e Banco do Brasil, a  equipe econômica tenta privatizar outras estatais importantes como  Eletrobras, Correios...
Petrobras está encolhendo em quantidade de ativos, mas a indústria de óleo e gás pode ser a salvação no pós-pandemia gerando empregos|CPG Click Petroleo e Gas|12/08/2020|Petrobras está encolhendo em quantidade de ativos, mas a indústria de óleo  e gás pode ser a salvação no pós-pandemia gerando empregos.
Nova licitação da Petrobras para sondas de perfuração pode ter até 70% de conteúdo local, o que pode benef ...|Click Petróleo e Gás|12/08/2020|A entrega das propostas para afretamento das sondas de perfuração está  prevista para se iniciar em fevereiro de 2021 e a Petrobras pede ao menos  70% de...
Construindo o Futuro: projeto gratuito vai beneficiar mais de 16 mil pessoas|O TEMPO|12/08/2020|Com patrocínio da Petrobras, iniciativa do Instituto Ramacrisna é voltada  para as regiões do Imbiruçu, Colônia Santa Isabel e Petrovale e oferecerá  cursos...
Pré-sal: contratos em regime de partilha produzem 9 milhões de barris|Agência Brasil|12/08/2020|Logo Agência Brasil. Abrir o campo de busca. Plataforma semi-submersível  P-20,petróleo do Brasil, petrobras. © Geraldo Falcão / Agência Petrobras.
'Posto de fiscalização da PF na Reserva de Tinguá é necessário', diz MPF|Eu, Rio!|12/08/2020|A Petrobras chegou a indicar, em 2011, a possibilidade de ceder um imóvel,  porém as medidas não se concretizaram. Outro revés foi a manifestação da PF  de que a...
Maia mantém o aliado Aguinaldo Ribeiro na liderança da maioria|Congresso em Foco|12/08/2020|CPI da Petrobras é improvável, afirma líder de frente dos caminhoneiros ·  Lucas Neiva · Ao Vivo Câmara aprova criação de fundos de projetos para  consórcios.
Os melhores fundos imobiliários para investir em agosto ...|Seu Dinheiro|12/08/2020|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal. Menu.
ANP retoma consulta sobre regras de acesso aos terminais ...|EPBR|13/08/2020|Chegou-se a estudar, inclusive, a proibição de a Petrobras ou outra empresa  verticalizada disputar Alemoa, como uma medida para fomentar a criação de  um mercado...
Com chamas apagadas, hibernação no Tecarmo é concluída ...|Infonet|13/08/2020|Segundo Alealdo Hilário, a Petrobras já vem de muito tempo com uma política  de desinvestimento. “O estado de Sergipe já figurou entre os maiores  produtores de...
Senado aprova nova distribuição de recursos do pré-sal para contemplar estados e municípios|O Globo|13/08/2020|O texto reduz investimentos em saúde e educação e inclui estados e  municípios na divisão, além do financiamento à expansão de gasodutos.  Combustíveis: Petrobras...
Projeto Serra Sul 120 é aprovado pela Vale (VALE 3)|Eu Quero Investir|13/08/2020|Radar traz Petrobras (PETR3; PETR4), Eletrobras (ELET3; ELET6) e Hapvida  (HAPV3) · Com Selic a 13,25%, a poupança vale a pena?
Grupo turístico TUI registra prejuízo líquido trimestral de € 1 ...|ISTOÉ DINHEIRO|13/08/2020|Petrobras nomeia Fernando Borges como presidente interino · Negócios 12:06.  Petrobras nomeia Fernando Borges como presidente interino.
Dólar tem dia de queda, recua 1,54% e fecha a R$ 5,36 nesta quinta|Correio Braziliense|13/08/2020|Mas, durante o dia, o Ibovespa zerou os ganhos, e os carros chefes foram a  Vale e Petrobras que recuaram bem, em linha com a queda das cotações das...
Dudu Ronalsa é o primeiro deputado estadual a aderir a campanha contra a privatização da Petrobras em Alagoas|Cada Minuto|13/08/2020|Bruno Batista, técnico de operações da Petrobras e a advogada Aline Ramos  estiveram com Dudu Ronalsa na Assembleia Legislativa mostrando os impactos  que uma...
Preço do etanol varia até 86,1% em postos da capital paulista|Folha|13/08/2020|Segundo Gouveia, a elevação ainda não tem relação com a nova gasolina  produzida pela Petrobras, que está disponível aos consumidores desde o  último dia 3.
Hapvida tem lucro 25% maior no 2º trimestre e vê normalização em demanda|Money Times|13/08/2020|... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, ... Petrobras (PETR4), dividendos e mais: Veja os destaques da  semana no...
