title|media|date|desc
Governo Bolsonaro fará propaganda para liberar o porte de ...|Blog do Esmael|12/01/2019|... 27 de junho de 2022, 20:55; Celular bomba: O que dizem as mensagens do  ex-presidente da Petrobras que incriminam Bolsonaro 27 de junho de 2022,  19:28...
Paulo Vieira: 5 passos para eliminar distrações no trabalho|Money Times|12/01/2019|... 5 ações fortes para investir agora, segundo corretora do Nubank · Se  havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas,...
'Negociação com Congresso pode limitar ajuste fiscal', afirma ...|Poder360|12/01/2019|... aumentar eficiência econômica no Brasil, assim como quebras de  monopólios, como aconteceu com a queda do monopólio da Petrobras no setor  de óleo e gás.
Mega-Sena acumula e prêmio pode chegar a R$ 25 milhões no próximo sorteio - Bem Paraná|Bem Paraná|12/01/2019|Ata da Petrobras revela que Paes de Andrade recusou entrevista com Comitê ·  FUP convoca protesto contra indicação de Paes de Andrade à Petrobras...
Log, controlada pela MRV Engenharia, tem ocupação recorde|Estado de Minas|12/01/2019|21:42 - 11/03/2022 - Compartilhe O que é o PPI, usado pela Petrobras para  aumentar o preço dos combustíveis. PARCEIROS UAI. Territórios Gastronômicos.
Carnaval de rua de Brasília terá metade dos blocos este ano|Correio Braziliense|12/01/2019|Últimas Notícias. Comitê de Elegibilidade da Petrobras se reúne na sexta  para analisar Caio Paes. 00:15 - 22/06/2022 - Compartilhe...
Falta de banheiros e salva-vidas na represa do Broa geram queixas em Itirapina|G1|12/01/2019|Ex-presidente diz que devolveu à Petrobras celular com mensagens que  incriminariam Bolsonaro. Foto: (undefined / undefined)...
Aproximação entre Maia e Bolsonaro dá fôlego a bloco de centro-esquerda na Câmara|CBN|13/01/2019|O Comitê de Elegibilidade da Petrobras abriu caminho nesta sexta-feira para  que Caio Paes de Andrade assuma o comando da estatal.
Susana Vieira distribui selinhos no Domingão do Faustão|Correio Braziliense|13/01/2019|Últimas Notícias · Comitê de Elegibilidade da Petrobras se reúne na sexta  para analisar Caio Paes · Depósito pega fogo em Santa Maria; Dono diz que  incêndio foi...
Itaú lança fundo de previdência multigestor em plataforma de investimento|Seu Dinheiro|13/01/2019|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
Gustavo Cerbasi: Vender imóvel para investir – racional x emocional|Money Times|13/01/2019|Comprar ou vender? Mercado vê riscos políticos que podem afetar ação da  Petrobras. Leia mais sobre: BTG Pactual, Comprar...
